timestamp,temperature_c,machine_speed_rpm,production_quality_score,vibration_level_mm_s,energy_consumption_kwh,is_optimal,hour,day,day_of_week,week,shift,temperature_c_roll_mean,temperature_c_roll_std,machine_speed_rpm_roll_mean,machine_speed_rpm_roll_std,production_quality_score_roll_mean,production_quality_score_roll_std,vibration_level_mm_s_roll_mean,vibration_level_mm_s_roll_std,energy_consumption_kwh_roll_mean,energy_consumption_kwh_roll_std,efficiency_ratio,energy_per_rpm
2025-04-02 05:51:00,74.26,1471,8.96,0.05,1.68,0,5,2,Wednesday,14,Night,74.8455,1.9189,1499.2333,29.7825,8.475,0.2769,0.0653,0.0202,1.5417,0.3207,5.3333,0.001142
2025-04-02 05:52:00,77.89,1500,8.01,0.09,1.14,0,5,2,Wednesday,14,Night,74.8177,1.8606,1498.4333,29.0869,8.465,0.2827,0.066,0.0204,1.5423,0.3199,7.0263,0.00076
2025-04-02 05:53:00,75.12,1463,8.44,0.09,1.65,0,5,2,Wednesday,14,Night,74.8418,1.8549,1497.4667,29.2873,8.4638,0.2827,0.0658,0.0201,1.5383,0.3169,5.1152,0.001128
2025-04-02 05:54:00,75.2,1516,8.94,0.06,1.97,1,5,2,Wednesday,14,Night,74.8895,1.826,1498.1333,29.2456,8.4772,0.286,0.0657,0.0201,1.5493,0.3203,4.5381,0.001299
2025-04-02 05:55:00,75.89,1496,8.76,0.09,1.0,0,5,2,Wednesday,14,Night,74.937,1.8141,1498.5167,29.0607,8.4832,0.2881,0.0655,0.0199,1.5388,0.3278,8.76,0.000668
2025-04-02 05:56:00,69.93,1459,8.51,0.04,1.22,0,5,2,Wednesday,14,Night,74.8958,1.8987,1497.3,29.1631,8.4917,0.2811,0.0647,0.0199,1.5293,0.3287,6.9754,0.000836
2025-04-02 05:57:00,72.92,1450,8.23,0.1,1.63,0,5,2,Wednesday,14,Night,74.9043,1.8885,1496.3333,29.7576,8.4825,0.2805,0.0653,0.0204,1.5293,0.3287,5.0491,0.001124
2025-04-02 05:58:00,75.69,1547,8.87,0.09,1.24,0,5,2,Wednesday,14,Night,74.959,1.8624,1496.5333,30.0607,8.4942,0.2818,0.0658,0.0206,1.5292,0.3288,7.1532,0.000802
2025-04-02 05:59:00,78.02,1510,8.57,0.04,1.13,0,5,2,Wednesday,14,Night,75.0268,1.8988,1495.9333,29.4088,8.49,0.2787,0.0652,0.0208,1.5283,0.3298,7.5841,0.000748
2025-04-02 06:00:00,74.44,1530,8.21,0.04,1.25,0,6,2,Wednesday,14,Morning,74.991,1.889,1497.2333,29.1567,8.4865,0.2809,0.0643,0.0208,1.516,0.3261,6.568,0.000817
2025-04-02 06:01:00,76.1,1541,8.72,0.09,1.47,0,6,2,Wednesday,14,Morning,74.9498,1.8359,1498.0167,29.6948,8.4902,0.2825,0.065,0.021,1.5085,0.3218,5.932,0.000954
2025-04-02 06:02:00,78.68,1524,8.92,0.05,1.73,0,6,2,Wednesday,14,Morning,75.054,1.8675,1497.6333,29.196,8.4988,0.2877,0.0645,0.0209,1.5057,0.319,5.1561,0.001135
2025-04-02 06:03:00,75.16,1540,8.45,0.08,1.81,0,6,2,Wednesday,14,Morning,75.0152,1.84,1498.95,29.2971,8.4998,0.2874,0.0648,0.021,1.5168,0.3177,4.6685,0.001175
2025-04-02 06:04:00,74.25,1541,8.62,0.05,1.78,0,6,2,Wednesday,14,Morning,75.0187,1.8384,1499.3667,29.7184,8.5063,0.2856,0.0652,0.0206,1.5193,0.3192,4.8427,0.001155
2025-04-02 06:05:00,74.5,1450,8.83,0.07,1.39,0,6,2,Wednesday,14,Morning,74.9615,1.7992,1498.9333,30.2497,8.5053,0.2843,0.0652,0.0206,1.522,0.3174,6.3525,0.000959
2025-04-02 06:06:00,72.67,1480,8.49,0.04,1.69,0,6,2,Wednesday,14,Morning,74.938,1.82,1499.3333,29.8281,8.507,0.2839,0.0645,0.0208,1.5178,0.3134,5.0237,0.001142
2025-04-02 06:07:00,74.65,1543,8.72,0.04,1.06,0,6,2,Wednesday,14,Morning,74.9928,1.7589,1499.85,30.3158,8.5077,0.2844,0.0645,0.0208,1.5112,0.3189,8.2264,0.000687
2025-04-02 06:08:00,73.3,1456,8.85,0.06,1.77,0,6,2,Wednesday,14,Morning,74.9352,1.7567,1499.3333,30.7988,8.5057,0.2815,0.0645,0.0208,1.5233,0.3145,5.0,0.001216
2025-04-02 06:09:00,74.85,1514,8.64,0.03,1.7,1,6,2,Wednesday,14,Morning,74.9368,1.7566,1499.6,30.8563,8.5095,0.2817,0.0643,0.021,1.5187,0.3097,5.0824,0.001123
2025-04-02 06:10:00,76.62,1473,8.65,0.1,1.75,0,6,2,Wednesday,14,Morning,74.9925,1.7561,1499.8167,30.6182,8.5183,0.2776,0.0647,0.0214,1.5178,0.309,4.9429,0.001188
2025-04-02 06:11:00,77.22,1496,8.5,0.04,1.87,0,6,2,Wednesday,14,Morning,75.0233,1.7789,1500.3167,30.2999,8.5237,0.274,0.0642,0.0217,1.5167,0.3075,4.5455,0.00125
2025-04-02 06:13:00,73.7,1522,8.39,0.1,1.21,0,6,2,Wednesday,14,Morning,74.9642,1.7704,1500.4576,30.5226,8.5254,0.276,0.0647,0.0223,1.5098,0.3112,6.9339,0.000795
2025-04-02 06:14:00,73.03,1516,8.28,0.07,1.26,0,6,2,Wednesday,14,Morning,74.9815,1.7459,1501.2881,30.2621,8.5232,0.2775,0.0644,0.0221,1.5127,0.308,6.5714,0.000831
2025-04-02 06:15:00,74.87,1518,8.82,0.05,1.53,1,6,2,Wednesday,14,Morning,75.0131,1.7264,1500.8983,29.8875,8.529,0.2801,0.0636,0.0216,1.5059,0.303,5.7647,0.001008
2025-04-02 06:16:00,76.87,1460,8.13,0.09,1.18,0,6,2,Wednesday,14,Morning,75.0176,1.731,1499.8983,30.2562,8.5193,0.2839,0.0637,0.0218,1.5025,0.3055,6.8898,0.000808
2025-04-02 06:17:00,73.91,1485,8.32,0.1,1.86,0,6,2,Wednesday,14,Morning,74.9836,1.7327,1500.3729,29.7877,8.5105,0.2818,0.0647,0.0221,1.51,0.3088,4.4731,0.001253
2025-04-02 06:18:00,77.6,1545,8.58,0.09,1.21,0,6,2,Wednesday,14,Morning,75.0547,1.7527,1500.5424,30.0157,8.5188,0.2764,0.0656,0.0221,1.5131,0.3049,7.0909,0.000783
2025-04-02 06:20:00,75.42,1513,8.66,0.05,1.77,1,6,2,Wednesday,14,Morning,75.0441,1.7424,1500.6034,29.8205,8.5143,0.2759,0.0655,0.0223,1.5133,0.3021,4.8927,0.00117
2025-04-02 06:21:00,70.5,1495,8.73,0.06,1.79,0,6,2,Wednesday,14,Morning,74.9693,1.8417,1499.7759,29.2845,8.5264,0.2696,0.065,0.0221,1.5209,0.3035,4.8771,0.001197
2025-04-02 06:22:00,72.22,1483,8.74,0.06,1.6,0,6,2,Wednesday,14,Morning,74.8541,1.7999,1498.7414,28.7863,8.5257,0.269,0.0652,0.022,1.5193,0.3028,5.4625,0.001079
2025-04-02 06:23:00,74.52,1504,8.0,0.06,1.17,1,6,2,Wednesday,14,Morning,74.9002,1.7553,1498.9655,28.7756,8.5183,0.2775,0.0655,0.0218,1.5093,0.3047,6.8376,0.000778
2025-04-02 06:24:00,76.28,1538,8.18,0.03,1.93,0,6,2,Wednesday,14,Morning,74.9381,1.7611,1499.9138,29.1441,8.5183,0.2775,0.0648,0.0223,1.5231,0.3053,4.2383,0.001255
2025-04-02 06:25:00,75.32,1461,8.72,0.08,1.49,0,6,2,Wednesday,14,Morning,74.9528,1.7606,1499.9828,29.0453,8.5297,0.2718,0.0647,0.0221,1.5243,0.305,5.8523,0.00102
2025-04-02 06:26:00,77.75,1477,8.2,0.06,1.79,0,6,2,Wednesday,14,Morning,75.009,1.7973,1500.1724,28.8548,8.5209,0.2741,0.0648,0.022,1.53,0.3069,4.581,0.001212
2025-04-02 06:27:00,74.19,1496,8.82,0.05,1.39,1,6,2,Wednesday,14,Morning,74.9681,1.7883,1500.5862,28.6148,8.5284,0.2763,0.0648,0.022,1.5295,0.3071,6.3453,0.000929
2025-04-02 06:28:00,74.43,1536,8.07,0.08,1.56,0,6,2,Wednesday,14,Morning,74.9722,1.7868,1500.9828,28.9473,8.5205,0.2827,0.0652,0.0221,1.535,0.3046,5.1731,0.001016
2025-04-02 06:29:00,78.33,1537,8.96,0.04,1.6,0,6,2,Wednesday,14,Morning,75.0367,1.8394,1502.2931,28.8256,8.5259,0.2881,0.065,0.0223,1.5453,0.2962,5.6,0.001041
2025-04-02 06:30:00,73.84,1475,8.65,0.1,1.32,0,6,2,Wednesday,14,Morning,75.0081,1.845,1501.7414,29.0393,8.5295,0.2883,0.0653,0.0227,1.5362,0.2948,6.553,0.000895
2025-04-02 06:31:00,73.95,1481,8.45,0.05,1.79,0,6,2,Wednesday,14,Morning,74.9543,1.8292,1502.1379,28.585,8.5322,0.2868,0.0653,0.0227,1.54,0.2967,4.7207,0.001209
2025-04-02 06:32:00,76.78,1461,8.79,0.05,1.55,0,6,2,Wednesday,14,Morning,74.9922,1.8441,1501.0345,28.9203,8.5433,0.2841,0.0648,0.0227,1.5472,0.2916,5.671,0.001061
2025-04-02 06:33:00,75.45,1485,8.13,0.1,1.93,0,6,2,Wednesday,14,Morning,75.0102,1.8434,1501.569,28.316,8.5288,0.2834,0.0657,0.023,1.5597,0.2923,4.2124,0.0013
2025-04-02 06:34:00,75.76,1540,8.22,0.09,1.54,0,6,2,Wednesday,14,Morning,75.0647,1.8174,1502.0517,28.7325,8.5312,0.2801,0.0664,0.0231,1.5603,0.2922,5.3377,0.001
2025-04-02 06:35:00,75.92,1507,8.11,0.07,1.67,0,6,2,Wednesday,14,Morning,75.101,1.813,1502.3793,28.6778,8.5238,0.2855,0.0659,0.0227,1.5714,0.2838,4.8563,0.001108
2025-04-02 06:36:00,74.55,1487,8.37,0.06,2.0,1,6,2,Wednesday,14,Morning,75.1147,1.8057,1501.8621,28.68,8.529,0.2798,0.0664,0.0222,1.5802,0.2891,4.185,0.001345
2025-04-02 06:37:00,73.96,1527,8.97,0.06,1.39,0,6,2,Wednesday,14,Morning,75.0759,1.8059,1501.8966,28.7095,8.5343,0.2852,0.0666,0.0221,1.5795,0.2895,6.4532,0.00091
2025-04-02 06:38:00,73.29,1502,8.18,0.06,1.17,0,6,2,Wednesday,14,Morning,75.0783,1.8034,1501.931,28.7084,8.5271,0.2888,0.0666,0.0221,1.5691,0.2933,6.9915,0.000779
2025-04-02 06:39:00,73.27,1466,8.53,0.1,1.13,0,6,2,Wednesday,14,Morning,75.0795,1.8021,1501.7759,28.8803,8.5336,0.2844,0.0674,0.0224,1.5547,0.2939,7.5487,0.000771
2025-04-02 06:40:00,77.62,1503,8.02,0.06,1.54,0,6,2,Wednesday,14,Morning,75.1129,1.8312,1502.6724,28.0722,8.5231,0.2919,0.0671,0.0224,1.551,0.2927,5.2078,0.001025
2025-04-02 06:41:00,72.83,1485,8.99,0.09,1.58,0,6,2,Wednesday,14,Morning,75.0903,1.8514,1502.0517,28.0578,8.54,0.2901,0.0672,0.0225,1.5453,0.2888,5.6899,0.001064
2025-04-02 06:42:00,74.95,1480,8.7,0.07,1.61,0,6,2,Wednesday,14,Morning,75.0553,1.8342,1501.2586,28.0191,8.5359,0.286,0.0678,0.0222,1.5407,0.2855,5.4037,0.001088
2025-04-02 06:43:00,75.91,1455,8.53,0.05,1.44,0,6,2,Wednesday,14,Morning,75.0655,1.8373,1499.931,28.3591,8.5384,0.2852,0.0676,0.0223,1.541,0.2853,5.9236,0.00099
2025-04-02 06:44:00,74.91,1521,8.45,0.07,1.8,0,6,2,Wednesday,14,Morning,75.0084,1.7883,1500.3103,28.4933,8.535,0.285,0.0674,0.0223,1.5529,0.2814,4.6944,0.001183
2025-04-02 06:45:00,73.2,1487,8.83,0.07,1.05,0,6,2,Wednesday,14,Morning,75.0107,1.786,1499.6897,28.3822,8.5374,0.287,0.0681,0.0217,1.5431,0.2889,8.4095,0.000706
2025-04-02 06:46:00,74.17,1497,8.11,0.08,1.56,0,6,2,Wednesday,14,Morning,74.9907,1.7888,1499.6724,28.3836,8.5322,0.292,0.0683,0.0218,1.5359,0.2829,5.1987,0.001042
2025-04-02 06:47:00,74.01,1543,8.84,0.04,1.17,0,6,2,Wednesday,14,Morning,74.9747,1.7934,1500.7586,28.8197,8.5398,0.2942,0.0683,0.0218,1.5228,0.2819,7.5556,0.000758
2025-04-02 06:48:00,77.58,1476,8.92,0.07,1.05,0,6,2,Wednesday,14,Morning,75.0134,1.8253,1499.9483,28.8441,8.5441,0.2979,0.0678,0.0214,1.5091,0.2854,8.4952,0.000711
2025-04-02 06:49:00,77.41,1499,8.62,0.04,1.09,0,6,2,Wednesday,14,Morning,75.0276,1.8408,1499.7759,28.8189,8.5383,0.2929,0.0671,0.0216,1.5095,0.2849,7.9083,0.000727
2025-04-02 06:50:00,77.96,1493,8.99,0.09,1.79,0,6,2,Wednesday,14,Morning,75.0624,1.8772,1499.2414,28.6487,8.5498,0.2973,0.0669,0.0214,1.5076,0.2826,5.0223,0.001199
2025-04-02 06:51:00,74.04,1455,8.24,0.08,1.08,0,6,2,Wednesday,14,Morning,75.0586,1.879,1498.9655,29.0003,8.5374,0.2949,0.0674,0.0213,1.4972,0.2871,7.6296,0.000742
2025-04-02 06:52:00,75.44,1545,8.1,0.06,1.34,0,6,2,Wednesday,14,Morning,75.0164,1.8414,1499.7414,29.6237,8.539,0.2923,0.0669,0.0211,1.5007,0.2839,6.0448,0.000867
2025-04-02 06:53:00,76.7,1486,8.9,0.09,1.39,0,6,2,Wednesday,14,Morning,75.0436,1.8546,1500.1379,29.2751,8.5469,0.2958,0.0669,0.0211,1.4962,0.2836,6.4029,0.000935
2025-04-02 06:54:00,75.61,1495,8.2,0.05,1.81,1,6,2,Wednesday,14,Morning,75.0507,1.856,1499.7759,29.2053,8.5341,0.2945,0.0667,0.0212,1.4934,0.2796,4.5304,0.001211
2025-04-02 06:55:00,76.63,1516,8.92,0.06,1.46,0,6,2,Wednesday,14,Morning,75.0634,1.8644,1500.1207,29.2779,8.5369,0.2974,0.0662,0.021,1.5014,0.2718,6.1096,0.000963
2025-04-02 06:56:00,72.93,1492,8.36,0.06,1.32,0,6,2,Wednesday,14,Morning,75.1152,1.7581,1500.6897,28.7812,8.5343,0.2983,0.0666,0.0207,1.5031,0.2703,6.3333,0.000885
2025-04-02 06:57:00,74.41,1488,8.05,0.08,1.1,0,6,2,Wednesday,14,Morning,75.1409,1.7362,1501.3448,28.0298,8.5312,0.3024,0.0662,0.0203,1.494,0.2749,7.3182,0.000739
2025-04-02 06:58:00,71.53,1453,8.86,0.06,1.19,0,6,2,Wednesday,14,Morning,75.0691,1.7979,1499.7241,28.0612,8.531,0.3022,0.0657,0.0201,1.4931,0.2758,7.4454,0.000819
2025-04-02 06:59:00,74.45,1473,8.13,0.06,1.68,0,6,2,Wednesday,14,Morning,75.0076,1.7557,1499.0862,28.2435,8.5234,0.3067,0.066,0.0198,1.5026,0.2725,4.8393,0.001141
2025-04-02 07:00:00,74.88,1542,8.77,0.08,1.83,0,7,2,Wednesday,14,Morning,75.0152,1.7542,1499.2931,28.5165,8.5331,0.3055,0.0667,0.0196,1.5126,0.2737,4.7923,0.001187
2025-04-02 07:01:00,77.54,1505,8.59,0.09,1.25,0,7,2,Wednesday,14,Morning,75.04,1.7798,1498.6724,27.9796,8.5309,0.3046,0.0667,0.0196,1.5088,0.2758,6.872,0.000831
2025-04-02 07:02:00,73.87,1494,8.82,0.06,1.1,0,7,2,Wednesday,14,Morning,74.9571,1.7182,1498.1552,27.7797,8.5291,0.3026,0.0669,0.0195,1.4979,0.2793,8.0182,0.000736
2025-04-02 07:03:00,77.7,1541,8.6,0.03,1.99,0,7,2,Wednesday,14,Morning,75.0009,1.7555,1498.1724,27.8064,8.5317,0.3025,0.066,0.02,1.501,0.2838,4.3216,0.001291
2025-04-02 07:04:00,73.68,1506,8.3,0.06,1.67,0,7,2,Wednesday,14,Morning,74.991,1.7613,1497.569,27.2346,8.5262,0.3038,0.0662,0.0199,1.4991,0.2823,4.9701,0.001109
2025-04-02 07:05:00,75.3,1507,8.1,0.03,1.76,1,7,2,Wednesday,14,Morning,75.0048,1.7606,1498.5517,26.5067,8.5136,0.3061,0.0655,0.0204,1.5055,0.284,4.6023,0.001168
2025-04-02 07:06:00,74.66,1469,8.14,0.07,1.5,0,7,2,Wednesday,14,Morning,75.0391,1.7334,1498.3621,26.6805,8.5076,0.31,0.066,0.0202,1.5022,0.2829,5.4267,0.001021
2025-04-02 07:07:00,77.44,1545,8.78,0.09,1.44,0,7,2,Wednesday,14,Morning,75.0872,1.7609,1498.3966,26.7404,8.5086,0.3108,0.0669,0.0201,1.5088,0.2768,6.0972,0.000932
2025-04-02 07:08:00,72.99,1513,8.83,0.05,1.73,0,7,2,Wednesday,14,Morning,75.0819,1.7669,1499.3793,26.1968,8.5083,0.3105,0.0667,0.0202,1.5081,0.2762,5.104,0.001143
2025-04-02 07:09:00,77.26,1508,8.06,0.07,1.71,0,7,2,Wednesday,14,Morning,75.1234,1.7896,1499.2759,26.1499,8.4983,0.3155,0.0674,0.0196,1.5083,0.2763,4.7135,0.001134
2025-04-02 07:10:00,75.21,1484,8.61,0.08,1.63,0,7,2,Wednesday,14,Morning,75.0991,1.7784,1499.4655,25.9954,8.4976,0.3152,0.0671,0.0192,1.5062,0.2749,5.2822,0.001098
2025-04-02 07:11:00,72.31,1515,8.98,0.08,1.87,0,7,2,Wednesday,14,Morning,75.0145,1.7925,1499.7931,26.0706,8.5059,0.3215,0.0678,0.0189,1.5062,0.2749,4.8021,0.001234
2025-04-02 07:12:00,76.08,1483,8.15,0.06,1.03,0,7,2,Wednesday,14,Morning,75.0325,1.7824,1499.5085,25.9372,8.4998,0.322,0.0676,0.0188,1.4981,0.2795,7.9126,0.000695
2025-04-02 07:13:00,70.84,1508,8.1,0.06,1.96,0,7,2,Wednesday,14,Morning,74.9841,1.8566,1499.2712,25.7915,8.4949,0.3259,0.0669,0.0183,1.5108,0.2832,4.1327,0.0013
2025-04-02 07:14:00,77.32,1460,8.91,0.05,1.68,0,7,2,Wednesday,14,Morning,75.0568,1.8627,1498.322,26.1926,8.5056,0.3291,0.0666,0.0184,1.518,0.2821,5.3036,0.001151
2025-04-02 07:15:00,73.64,1482,8.02,0.03,1.01,0,7,2,Wednesday,14,Morning,75.0359,1.8717,1497.7119,26.1455,8.492,0.3324,0.0663,0.0189,1.5092,0.2897,7.9406,0.000682
2025-04-02 07:16:00,74.76,1517,8.55,0.03,1.92,1,7,2,Wednesday,14,Morning,75.0002,1.8562,1498.678,25.7785,8.4992,0.3289,0.0653,0.0192,1.5217,0.2912,4.4531,0.001266
2025-04-02 07:17:00,75.86,1461,8.18,0.03,1.23,0,7,2,Wednesday,14,Morning,75.0332,1.8538,1498.2712,26.1842,8.4968,0.3308,0.0641,0.0192,1.511,0.2901,6.6504,0.000842
2025-04-02 07:18:00,73.65,1485,8.02,0.08,1.68,0,7,2,Wednesday,14,Morning,74.9663,1.8307,1497.2542,25.4941,8.4873,0.3363,0.0639,0.019,1.519,0.2882,4.7738,0.001131
2025-04-02 07:19:00,76.32,1465,8.85,0.06,1.2,0,7,2,Wednesday,14,Morning,74.9888,1.8235,1496.7167,25.6179,8.4933,0.3367,0.0638,0.0189,1.5137,0.2887,7.375,0.000819
2025-04-02 07:20:00,77.97,1451,8.7,0.09,1.2,0,7,2,Wednesday,14,Morning,75.0313,1.863,1495.6833,26.1939,8.494,0.3371,0.0645,0.0191,1.5042,0.2895,7.25,0.000827
2025-04-02 07:21:00,75.4,1548,8.24,0.08,1.96,0,7,2,Wednesday,14,Morning,75.113,1.7659,1496.5667,27.0501,8.4858,0.3372,0.0648,0.0192,1.507,0.2931,4.2041,0.001266
2025-04-02 07:22:00,75.72,1535,8.46,0.09,1.46,0,7,2,Wednesday,14,Morning,75.1713,1.726,1497.4333,27.4383,8.4812,0.3356,0.0653,0.0194,1.5047,0.2929,5.7945,0.000951
2025-04-02 07:23:00,75.57,1515,8.18,0.08,1.62,0,7,2,Wednesday,14,Morning,75.1888,1.7246,1497.6167,27.5195,8.4842,0.332,0.0657,0.0195,1.5122,0.29,5.0494,0.001069
2025-04-02 07:24:00,78.2,1454,8.12,0.1,1.72,0,7,2,Wednesday,14,Morning,75.2208,1.7626,1496.2167,27.5669,8.4832,0.333,0.0668,0.0194,1.5087,0.2861,4.7209,0.001183
2025-04-02 07:25:00,76.53,1450,8.98,0.07,1.55,0,7,2,Wednesday,14,Morning,75.241,1.7707,1496.0333,27.8403,8.4875,0.3378,0.0667,0.0194,1.5097,0.2861,5.7935,0.001069
2025-04-02 07:26:00,72.51,1487,8.9,0.05,1.63,0,7,2,Wednesday,14,Morning,75.1537,1.7741,1496.2,27.7542,8.4992,0.3398,0.0665,0.0195,1.507,0.2842,5.4601,0.001096
2025-04-02 07:27:00,78.88,1486,8.6,0.08,1.94,0,7,2,Wednesday,14,Morning,75.2318,1.8332,1496.0333,27.7855,8.4955,0.3375,0.067,0.0194,1.5162,0.2892,4.433,0.001306
2025-04-02 07:28:00,76.5,1461,8.33,0.05,1.47,0,7,2,Wednesday,14,Morning,75.2663,1.8373,1494.7833,27.6437,8.4998,0.3335,0.0665,0.0195,1.5147,0.2892,5.6667,0.001006
2025-04-02 07:29:00,74.46,1525,8.14,0.03,1.11,1,7,2,Wednesday,14,Morning,75.2018,1.7954,1494.5833,27.3752,8.4862,0.3312,0.0663,0.0197,1.5065,0.2936,7.3333,0.000728
2025-04-02 07:30:00,75.2,1524,8.22,0.07,1.37,0,7,2,Wednesday,14,Morning,75.2245,1.7865,1495.4,27.5116,8.479,0.3322,0.0658,0.0192,1.5073,0.2932,6.0,0.000899
2025-04-02 07:31:00,73.58,1499,8.45,0.06,1.75,0,7,2,Wednesday,14,Morning,75.2183,1.7916,1495.7,27.45,8.479,0.3322,0.066,0.0192,1.5067,0.2926,4.8286,0.001167
2025-04-02 07:32:00,73.52,1513,8.81,0.07,1.99,0,7,2,Wednesday,14,Morning,75.164,1.7929,1496.5667,27.1552,8.4793,0.3325,0.0663,0.019,1.514,0.2991,4.4271,0.001315
2025-04-02 07:33:00,75.27,1462,8.09,0.04,1.35,0,7,2,Wednesday,14,Morning,75.161,1.7925,1496.1833,27.4816,8.4787,0.3333,0.0653,0.0188,1.5043,0.2948,5.9926,0.000923
2025-04-02 07:34:00,75.89,1459,8.01,0.1,1.63,0,7,2,Wednesday,14,Morning,75.1632,1.7933,1494.8333,27.2814,8.4752,0.3371,0.0655,0.0191,1.5058,0.2952,4.9141,0.001117
2025-04-02 07:35:00,73.28,1538,8.18,0.04,1.71,0,7,2,Wednesday,14,Morning,75.1192,1.8068,1495.35,27.8043,8.4763,0.336,0.065,0.0194,1.5065,0.2956,4.7836,0.001112
2025-04-02 07:36:00,75.11,1456,8.06,0.07,1.39,0,7,2,Wednesday,14,Morning,75.1285,1.8053,1494.8333,28.2466,8.4712,0.34,0.0652,0.0194,1.4963,0.2888,5.7986,0.000955
2025-04-02 07:37:00,74.89,1548,8.84,0.04,1.24,0,7,2,Wednesday,14,Morning,75.144,1.799,1495.1833,28.777,8.469,0.3372,0.0648,0.0196,1.4938,0.2903,7.129,0.000801
2025-04-02 07:38:00,75.53,1523,8.38,0.06,1.44,1,7,2,Wednesday,14,Morning,75.1813,1.7831,1495.5333,28.9883,8.4723,0.3352,0.0648,0.0196,1.4983,0.2873,5.8194,0.000946
2025-04-02 07:39:00,71.53,1471,8.79,0.07,1.06,0,7,2,Wednesday,14,Morning,75.1523,1.8283,1495.6167,28.909,8.4767,0.3377,0.0643,0.0191,1.4972,0.289,8.2925,0.000721
2025-04-02 07:40:00,79.68,1534,8.98,0.06,1.96,0,7,2,Wednesday,14,Morning,75.1867,1.8936,1496.1333,29.3174,8.4927,0.3384,0.0643,0.0191,1.5042,0.295,4.5816,0.001278
2025-04-02 07:41:00,73.9,1451,8.24,0.1,1.18,0,7,2,Wednesday,14,Morning,75.2045,1.876,1495.5667,29.8598,8.4802,0.3335,0.0645,0.0193,1.4975,0.2978,6.9831,0.000813
2025-04-02 07:42:00,76.09,1476,8.6,0.04,1.55,0,7,2,Wednesday,14,Morning,75.2235,1.8791,1495.5,29.8995,8.4785,0.3327,0.064,0.0196,1.4965,0.2975,5.5484,0.00105
2025-04-02 07:43:00,72.04,1490,8.86,0.05,1.76,0,7,2,Wednesday,14,Morning,75.159,1.9211,1496.0833,29.4338,8.484,0.3362,0.064,0.0196,1.5018,0.2994,5.0341,0.001181
2025-04-02 07:44:00,75.34,1495,8.91,0.08,1.27,0,7,2,Wednesday,14,Morning,75.1662,1.9209,1495.65,29.2516,8.4917,0.3407,0.0642,0.0197,1.493,0.2982,7.0157,0.000849
2025-04-02 07:45:00,76.08,1539,8.87,0.07,1.49,0,7,2,Wednesday,14,Morning,75.2142,1.9069,1496.5167,29.7569,8.4923,0.3414,0.0642,0.0197,1.5003,0.2925,5.953,0.000968
2025-04-02 07:46:00,78.38,1518,8.0,0.07,1.1,0,7,2,Wednesday,14,Morning,75.2843,1.9449,1496.8667,29.8859,8.4905,0.3438,0.064,0.0196,1.4927,0.2969,7.2727,0.000725
2025-04-02 07:47:00,74.65,1548,8.15,0.04,1.78,0,7,2,Wednesday,14,Morning,75.295,1.9396,1496.95,30.0234,8.479,0.3434,0.064,0.0196,1.5028,0.2961,4.5787,0.00115
2025-04-02 07:48:00,76.68,1547,8.84,0.08,1.43,0,7,2,Wednesday,14,Morning,75.28,1.925,1498.1333,30.5778,8.4777,0.3418,0.0642,0.0197,1.5092,0.2903,6.1818,0.000924
2025-04-02 07:49:00,77.51,1510,8.38,0.05,1.86,0,7,2,Wednesday,14,Morning,75.2817,1.9269,1498.3167,30.616,8.4737,0.3415,0.0643,0.0195,1.522,0.2884,4.5054,0.001232
2025-04-02 07:50:00,77.3,1512,8.9,0.1,1.92,0,7,2,Wednesday,14,Morning,75.2707,1.9132,1498.6333,30.6583,8.4722,0.3394,0.0645,0.0198,1.5242,0.291,4.6354,0.00127
2025-04-02 07:51:00,75.49,1454,8.5,0.07,1.43,0,7,2,Wednesday,14,Morning,75.2948,1.9066,1498.6167,30.6827,8.4765,0.338,0.0643,0.0197,1.53,0.2854,5.9441,0.000983
2025-04-02 07:52:00,73.93,1476,8.68,0.07,1.3,0,7,2,Wednesday,14,Morning,75.2697,1.9146,1497.4667,30.2041,8.4862,0.3354,0.0645,0.0197,1.5293,0.2859,6.6769,0.000881
2025-04-02 07:53:00,71.78,1500,8.01,0.05,1.89,0,7,2,Wednesday,14,Morning,75.1877,1.9571,1497.7,30.1681,8.4713,0.3364,0.0638,0.0195,1.5377,0.289,4.2381,0.00126
2025-04-02 07:54:00,75.19,1498,8.82,0.09,1.6,0,7,2,Wednesday,14,Morning,75.1807,1.9564,1497.75,30.166,8.4817,0.3375,0.0645,0.0197,1.5342,0.2869,5.5125,0.001068
2025-04-02 07:55:00,76.11,1510,8.83,0.04,1.68,0,7,2,Wednesday,14,Morning,75.172,1.951,1497.65,30.1144,8.4802,0.3357,0.0642,0.0199,1.5378,0.2874,5.256,0.001113
2025-04-02 07:56:00,76.4,1464,8.75,0.09,1.93,0,7,2,Wednesday,14,Morning,75.2298,1.9348,1497.1833,30.4188,8.4867,0.3371,0.0647,0.0202,1.548,0.2903,4.5337,0.001318
2025-04-02 07:57:00,77.45,1494,8.7,0.08,1.1,0,7,2,Wednesday,14,Morning,75.2805,1.9526,1497.2833,30.398,8.4975,0.3333,0.0647,0.0202,1.548,0.2903,7.9091,0.000736
